date,date,source,title,sentiment_label,sentiment_score,open,high,low,close,volume,trading_day,candidate
2020-04-03,2020-04-03,www.business-standard.com,RBL Bank Ltd extends losses,neutral,0.039449118077754974,8083.7998046875,8083.7998046875,8356.5498046875,8055.7998046875,697000,True,2020-04-03
2020-04-03,2020-04-03,www.business-standard.com,"Mphasis Ltd soars 7 . 82 %, rises for third straight session",neutral,0.02587072178721428,8083.7998046875,8083.7998046875,8356.5498046875,8055.7998046875,697000,True,2020-04-03
2020-04-03,2020-04-03,www.business-standard.com,Indian Bank up for third straight session,neutral,0.038898881524801254,8083.7998046875,8083.7998046875,8356.5498046875,8055.7998046875,697000,True,2020-04-03
2020-04-03,2020-04-03,www.business-standard.com,Eicher Motors Ltd slips for fifth straight session,neutral,0.03904576599597931,8083.7998046875,8083.7998046875,8356.5498046875,8055.7998046875,697000,True,2020-04-03
2020-04-03,2020-04-03,www.business-standard.com,Bharat Forge Ltd slips for fifth straight session,neutral,0.04294826090335846,8083.7998046875,8083.7998046875,8356.5498046875,8055.7998046875,697000,True,2020-04-03
2020-04-03,2020-04-03,www.business-standard.com,RBL Bank Ltd down for fifth straight session,neutral,0.039449118077754974,8083.7998046875,8083.7998046875,8356.5498046875,8055.7998046875,697000,True,2020-04-03
2020-04-03,2020-04-03,www.business-standard.com,Eicher Motors Ltd slips 1 % ,neutral,0.03904576599597931,8083.7998046875,8083.7998046875,8356.5498046875,8055.7998046875,697000,True,2020-04-03
2020-04-03,2020-04-03,economictimes.indiatimes.com,PVR share price : Stock market update : 107 stocks hit 52 - week lows on NSE,positive,0.8302187919616699,8083.7998046875,8083.7998046875,8356.5498046875,8055.7998046875,697000,True,2020-04-03
2020-04-07,2020-04-07,articles.economictimes.indiatimes.com,Stock market update : 77 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,8792.2001953125,8792.2001953125,8819.400390625,8360.9501953125,814200,True,2020-04-07
2020-04-07,2020-04-07,economictimes.indiatimes.com,Bajaj Finance share price : Stock market update : 77 stocks hit 52 - week lows on NSE,positive,0.7470061779022217,8792.2001953125,8792.2001953125,8819.400390625,8360.9501953125,814200,True,2020-04-07
2020-04-08,2020-04-08,economictimes.indiatimes.com,TCI Developers share price : Stock market update : 42 stocks hit 52 - week lows on NSE,positive,0.8219165802001953,8748.75,8748.75,9131.7001953125,8653.900390625,896500,True,2020-04-08
2020-04-08,2020-04-08,articles.economictimes.indiatimes.com,Stock market update : 42 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,8748.75,8748.75,9131.7001953125,8653.900390625,896500,True,2020-04-08
2020-04-09,2020-04-09,articles.economictimes.indiatimes.com,Stock market update : 33 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9111.900390625,9111.900390625,9128.349609375,8904.5498046875,742100,True,2020-04-09
2020-04-09,2020-04-09,economictimes.indiatimes.com,Oberoi Realty share price : Stock market update : 33 stocks hit 52 - week lows on NSE,positive,0.8825609683990479,9111.900390625,9111.900390625,9128.349609375,8904.5498046875,742100,True,2020-04-09
2020-04-13,2020-04-13,articles.economictimes.indiatimes.com,Stock market update : 31 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,8993.849609375,8993.849609375,9112.0498046875,8912.400390625,644000,True,2020-04-13
2020-04-13,2020-04-13,economictimes.indiatimes.com,SBI Cards share price : Stock market update : 31 stocks hit 52 - week lows on NSE,positive,0.431806743144989,8993.849609375,8993.849609375,9112.0498046875,8912.400390625,644000,True,2020-04-13
2020-04-15,2020-04-15,economictimes.indiatimes.com,Arihant Superstructures share price : Stock market update : 15 stocks hit 52 - week lows on NSE,positive,0.431806743144989,8925.2998046875,8925.2998046875,9261.2001953125,8874.099609375,879100,True,2020-04-15
2020-04-16,2020-04-16,economictimes.indiatimes.com,SBI Cards share price : Stock market update : 14 stocks hit 52 - week lows on NSE,positive,0.8862812519073486,8992.7998046875,8992.7998046875,9053.75,8821.900390625,719400,True,2020-04-16
2020-04-17,2020-04-17,economictimes.indiatimes.com,Videocon Industries share price : Stock market update : 6 stocks hit 52 - week lows on NSE,positive,0.8765989542007446,9266.75,9266.75,9324.0,9091.349609375,684200,True,2020-04-17
2020-04-17,2020-04-17,articles.economictimes.indiatimes.com,Stock market update : 6 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9266.75,9266.75,9324.0,9091.349609375,684200,True,2020-04-17
2020-04-20,2020-04-20,www.business-standard.com,Tata Power Company Ltd down for fifth straight session,positive,0.09053534269332886,9261.849609375,9261.849609375,9390.849609375,9230.7998046875,726400,True,2020-04-20
2020-04-20,2020-04-20,www.business-standard.com,Tata Power Company Ltd slips around 2 % ,positive,0.09053534269332886,9261.849609375,9261.849609375,9390.849609375,9230.7998046875,726400,True,2020-04-20
2020-04-20,2020-04-20,articles.economictimes.indiatimes.com,Stock market update : 13 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9261.849609375,9261.849609375,9390.849609375,9230.7998046875,726400,True,2020-04-20
2020-04-20,2020-04-20,www.business-standard.com,Emami Ltd down for fifth straight session,neutral,0.032699573785066605,9261.849609375,9261.849609375,9390.849609375,9230.7998046875,726400,True,2020-04-20
2020-04-20,2020-04-20,www.business-standard.com,Bandhan Bank Ltd around 1 % ,positive,0.05985129624605179,9261.849609375,9261.849609375,9390.849609375,9230.7998046875,726400,True,2020-04-20
2020-04-20,2020-04-20,www.business-standard.com,"Tata Motors Ltd soars 5 . 92 %, rises for third straight session",positive,0.05273222178220749,9261.849609375,9261.849609375,9390.849609375,9230.7998046875,726400,True,2020-04-20
2020-04-20,2020-04-20,www.business-standard.com,HDFC Bank Ltd gains for third straight session,positive,0.07190170884132385,9261.849609375,9261.849609375,9390.849609375,9230.7998046875,726400,True,2020-04-20
2020-04-20,2020-04-20,www.business-standard.com,"Bharat Forge Ltd spurts 1 . 9 %, rises for third straight session",neutral,0.04985711723566055,9261.849609375,9261.849609375,9390.849609375,9230.7998046875,726400,True,2020-04-20
2020-04-20,2020-04-20,economictimes.indiatimes.com,Coffee Day Enterprises share price : Stock market update : 13 stocks hit 52 - week lows on NSE,positive,0.8415859341621399,9261.849609375,9261.849609375,9390.849609375,9230.7998046875,726400,True,2020-04-20
2020-04-20,2020-04-20,www.business-standard.com,Exide Industries Ltd spurts 3 . 8 % ,positive,0.05572761967778206,9261.849609375,9261.849609375,9390.849609375,9230.7998046875,726400,True,2020-04-20
2020-04-20,2020-04-20,www.business-standard.com,Bank of Baroda shares in demand,neutral,0.03823630139231682,9261.849609375,9261.849609375,9390.849609375,9230.7998046875,726400,True,2020-04-20
2020-04-21,2020-04-21,www.business-standard.com,Procter & Gamble Hygiene and Health Care Ltd slips for fifth straight session,neutral,0.029786916449666023,8981.4501953125,8981.4501953125,9044.400390625,8909.400390625,655100,True,2020-04-21
2020-04-21,2020-04-21,www.business-standard.com,Jammu and Kashmir Bank Ltd gains for third straight session,neutral,0.044125981628894806,8981.4501953125,8981.4501953125,9044.400390625,8909.400390625,655100,True,2020-04-21
2020-04-21,2020-04-21,www.business-standard.com,"UCO Bank spurts 11 . 9 %, rises for fifth straight session",positive,0.050184644758701324,8981.4501953125,8981.4501953125,9044.400390625,8909.400390625,655100,True,2020-04-21
2020-04-21,2020-04-21,www.business-standard.com,United Spirits Ltd extends losses,neutral,0.042660269886255264,8981.4501953125,8981.4501953125,9044.400390625,8909.400390625,655100,True,2020-04-21
2020-04-22,2020-04-22,economictimes.indiatimes.com,Bajaj Finance share price : Stock market update : 21 stocks hit 52 - week lows on NSE,positive,0.8856615424156189,9187.2998046875,9187.2998046875,9209.75,8946.25,734400,True,2020-04-22
2020-04-22,2020-04-22,articles.economictimes.indiatimes.com,Stock market update : 21 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9187.2998046875,9187.2998046875,9209.75,8946.25,734400,True,2020-04-22
2020-04-22,2020-04-22,www.business-standard.com,Godrej Consumer Products Ltd down for fifth straight session,neutral,0.03532901406288147,9187.2998046875,9187.2998046875,9209.75,8946.25,734400,True,2020-04-22
2020-04-22,2020-04-22,www.business-standard.com,"Britannia Industries Ltd spurts 2 . 12 %, rises for third straight session",positive,0.23700504004955292,9187.2998046875,9187.2998046875,9209.75,8946.25,734400,True,2020-04-22
2020-04-23,2020-04-23,www.business-standard.com,"Glenmark Pharmaceuticals Ltd spurts 7 . 64 %, gains for third straight session",positive,0.2555164098739624,9313.900390625,9313.900390625,9343.599609375,9170.150390625,666700,True,2020-04-23
2020-04-23,2020-04-23,articles.economictimes.indiatimes.com,Stock market update : 5 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9313.900390625,9313.900390625,9343.599609375,9170.150390625,666700,True,2020-04-23
2020-04-23,2020-04-23,economictimes.indiatimes.com,Videocon Industries share price : Stock market update : 5 stocks hit 52 - week lows on NSE,positive,0.8415859341621399,9313.900390625,9313.900390625,9343.599609375,9170.150390625,666700,True,2020-04-23
2020-04-24,2020-04-24,economictimes.indiatimes.com,IndusInd Bank share price : Stock market update : 3 stocks hit 52 - week lows on NSE,positive,0.863913893699646,9154.400390625,9154.400390625,9296.900390625,9141.2998046875,659400,True,2020-04-24
2020-04-24,2020-04-24,articles.economictimes.indiatimes.com,Stock market update : 3 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9154.400390625,9154.400390625,9296.900390625,9141.2998046875,659400,True,2020-04-24
2020-04-24,2020-04-24,www.business-standard.com,Sun Pharmaceuticals Industries Ltd spurts 3 . 63 % ,positive,0.14170096814632416,9154.400390625,9154.400390625,9296.900390625,9141.2998046875,659400,True,2020-04-24
2020-04-24,2020-04-24,www.business-standard.com,Reliance Industries Ltd gains for third straight session,positive,0.15528734028339386,9154.400390625,9154.400390625,9296.900390625,9141.2998046875,659400,True,2020-04-24
2020-04-24,2020-04-24,www.business-standard.com,"Bajaj Auto Ltd soars 1 . 17 %, up for third straight session",positive,0.05552605539560318,9154.400390625,9154.400390625,9296.900390625,9141.2998046875,659400,True,2020-04-24
2020-04-24,2020-04-24,www.business-standard.com,City Union Bank Ltd down for fifth straight session,neutral,0.03072771057486534,9154.400390625,9154.400390625,9296.900390625,9141.2998046875,659400,True,2020-04-24
2020-04-24,2020-04-24,www.business-standard.com,PVR Ltd slips for fifth straight session,neutral,0.03600457310676575,9154.400390625,9154.400390625,9296.900390625,9141.2998046875,659400,True,2020-04-24
2020-04-27,2020-04-27,www.business-standard.com,Bharat Forge Ltd gains for third straight session,positive,0.3952353596687317,9282.2998046875,9282.2998046875,9377.099609375,9250.349609375,512800,True,2020-04-27
2020-04-27,2020-04-27,www.business-standard.com,RBL Bank Ltd up for third consecutive session,positive,0.10028064996004105,9282.2998046875,9282.2998046875,9377.099609375,9250.349609375,512800,True,2020-04-27
2020-04-27,2020-04-27,www.business-standard.com,Mindtree Ltd jumps around 11 % ,positive,0.18357518315315247,9282.2998046875,9282.2998046875,9377.099609375,9250.349609375,512800,True,2020-04-27
2020-04-27,2020-04-27,www.business-standard.com,Vedanta Ltd up for third straight session,positive,0.30432963371276855,9282.2998046875,9282.2998046875,9377.099609375,9250.349609375,512800,True,2020-04-27
2020-04-27,2020-04-27,www.business-standard.com,"Tata Elxsi Ltd spurts 11 . 17 %, rises for third straight session",positive,0.2025402933359146,9282.2998046875,9282.2998046875,9377.099609375,9250.349609375,512800,True,2020-04-27
2020-04-27,2020-04-27,www.business-standard.com,Hexaware Technologies Ltd spurts 2 . 91 % ,positive,0.1819378137588501,9282.2998046875,9282.2998046875,9377.099609375,9250.349609375,512800,True,2020-04-27
2020-04-27,2020-04-27,economictimes.indiatimes.com,Bajaj Finance share price : Stock market update : 16 stocks hit 52 - week lows on NSE,positive,0.8885008692741394,9282.2998046875,9282.2998046875,9377.099609375,9250.349609375,512800,True,2020-04-27
2020-04-27,2020-04-27,www.business-standard.com,Lupin Ltd in demand,positive,0.4575258791446686,9282.2998046875,9282.2998046875,9377.099609375,9250.349609375,512800,True,2020-04-27
2020-04-27,2020-04-27,articles.economictimes.indiatimes.com,Stock market update : 16 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9282.2998046875,9282.2998046875,9377.099609375,9250.349609375,512800,True,2020-04-27
2020-04-28,2020-04-28,articles.economictimes.indiatimes.com,Stock market update : 9 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9380.900390625,9380.900390625,9404.400390625,9260.0,614500,True,2020-04-28
2020-04-28,2020-04-28,economictimes.indiatimes.com,Rajesh Exports share price : Stock market update : 9 stocks hit 52 - week lows on NSE,positive,0.8302187919616699,9380.900390625,9380.900390625,9404.400390625,9260.0,614500,True,2020-04-28
2020-04-29,2020-04-29,www.business-standard.com,"Bajaj Finance Ltd soars 6 . 55 %, rises for third straight session",positive,0.22589576244354248,9553.349609375,9553.349609375,9599.849609375,9392.349609375,653000,True,2020-04-29
2020-04-29,2020-04-29,www.business-standard.com,Bandhan Bank Ltd gains for third straight session,positive,0.3910180628299713,9553.349609375,9553.349609375,9599.849609375,9392.349609375,653000,True,2020-04-29
2020-04-29,2020-04-29,www.business-standard.com,Tata Motors Ltd gains nearly 2 % ,positive,0.32289573550224304,9553.349609375,9553.349609375,9599.849609375,9392.349609375,653000,True,2020-04-29
2020-04-29,2020-04-29,www.business-standard.com,IndusInd Bank Ltd rises for third straight session,positive,0.39372631907463074,9553.349609375,9553.349609375,9599.849609375,9392.349609375,653000,True,2020-04-29
2020-04-29,2020-04-29,www.business-standard.com,Punjab National Bank up for third consecutive session,positive,0.08045034110546112,9553.349609375,9553.349609375,9599.849609375,9392.349609375,653000,True,2020-04-29
2020-04-29,2020-04-29,www.business-standard.com,"GAIL ( India ) Ltd spurts 5 . 14 %, up for third straight session",positive,0.3090897500514984,9553.349609375,9553.349609375,9599.849609375,9392.349609375,653000,True,2020-04-29
2020-04-29,2020-04-29,www.business-standard.com,Bajaj Holdings & Investment Ltd up for third straight session,positive,0.2141946703195572,9553.349609375,9553.349609375,9599.849609375,9392.349609375,653000,True,2020-04-29
2020-04-29,2020-04-29,articles.economictimes.indiatimes.com,Stock market update : 10 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9553.349609375,9553.349609375,9599.849609375,9392.349609375,653000,True,2020-04-29
2020-04-29,2020-04-29,economictimes.indiatimes.com,godrej industries share price : Stock market update : 10 stocks hit 52 - week lows on NSE,positive,0.6186463832855225,9553.349609375,9553.349609375,9599.849609375,9392.349609375,653000,True,2020-04-29
2020-04-29,2020-04-29,www.business-standard.com,Bank of Baroda gains for third straight session,positive,0.11536705493927002,9553.349609375,9553.349609375,9599.849609375,9392.349609375,653000,True,2020-04-29
2020-04-30,2020-04-30,www.business-standard.com,Hero MotoCorp Ltd up for fifth session,positive,0.2828935384750366,9859.900390625,9859.900390625,9889.0498046875,9731.5,931200,True,2020-04-30
2020-04-30,2020-04-30,www.business-standard.com,Ashok Leyland Ltd jumps 8 . 24 % ,positive,0.29420655965805054,9859.900390625,9859.900390625,9889.0498046875,9731.5,931200,True,2020-04-30
2020-04-30,2020-04-30,www.business-standard.com,Mahindra & Mahindra Ltd in demand | Business Standard News,positive,0.08157798647880554,9859.900390625,9859.900390625,9889.0498046875,9731.5,931200,True,2020-04-30
2020-04-30,2020-04-30,www.business-standard.com,REC Ltd spurts 1 . 61 % ,positive,0.3041820526123047,9859.900390625,9859.900390625,9889.0498046875,9731.5,931200,True,2020-04-30
2020-04-30,2020-04-30,www.business-standard.com,Godrej Industries Ltd rises around 2 % ,positive,0.0510130450129509,9859.900390625,9859.900390625,9889.0498046875,9731.5,931200,True,2020-04-30
2020-04-30,2020-04-30,www.business-standard.com,"Ratnamani Metals & Tubes Ltd soars 1 . 14 %, rises for third straight session",positive,0.3384633958339691,9859.900390625,9859.900390625,9889.0498046875,9731.5,931200,True,2020-04-30
2020-04-30,2020-04-30,articles.economictimes.indiatimes.com,Stock market update : 5 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9859.900390625,9859.900390625,9889.0498046875,9731.5,931200,True,2020-04-30
2020-04-30,2020-04-30,www.business-standard.com,UCO Bank gains for third consecutive session,positive,0.17050203680992126,9859.900390625,9859.900390625,9889.0498046875,9731.5,931200,True,2020-04-30
2020-04-30,2020-04-30,economictimes.indiatimes.com,Videocon Industries share price : Stock market update : 5 stocks hit 52 - week lows on NSE,positive,0.7858051061630249,9859.900390625,9859.900390625,9889.0498046875,9731.5,931200,True,2020-04-30
2020-05-04,2020-05-04,economictimes.indiatimes.com,Bank of Baroda share price : Stock market update : 13 stocks hit 52 - week lows on NSE,positive,0.8893166184425354,9293.5,9293.5,9533.5,9266.9501953125,687500,True,2020-05-04
2020-05-04,2020-05-04,articles.economictimes.indiatimes.com,Stock market update : 13 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9293.5,9293.5,9533.5,9266.9501953125,687500,True,2020-05-04
2020-05-05,2020-05-05,articles.economictimes.indiatimes.com,Stock market update : 15 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9205.599609375,9205.599609375,9450.900390625,9190.75,725200,True,2020-05-05
2020-05-05,2020-05-05,economictimes.indiatimes.com,PVR share price : Stock market update : 15 stocks hit 52 - week lows on NSE,positive,0.7337017059326172,9205.599609375,9205.599609375,9450.900390625,9190.75,725200,True,2020-05-05
2020-05-07,2020-05-07,articles.economictimes.indiatimes.com,Stock market update : 19 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9199.0498046875,9199.0498046875,9277.849609375,9175.900390625,708700,True,2020-05-07
2020-05-07,2020-05-07,economictimes.indiatimes.com,Bank of Baroda share price : Stock market update : 19 stocks hit 52 - week lows on NSE,positive,0.7470061779022217,9199.0498046875,9199.0498046875,9277.849609375,9175.900390625,708700,True,2020-05-07
2020-05-08,2020-05-08,economictimes.indiatimes.com,Tata Power Share Price : Stock market update : 12 stocks hit 52 - week lows on NSE,positive,0.8331441879272461,9251.5,9251.5,9382.650390625,9238.2001953125,609100,True,2020-05-08
2020-05-08,2020-05-08,articles.economictimes.indiatimes.com,Stock market update : 12 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9251.5,9251.5,9382.650390625,9238.2001953125,609100,True,2020-05-08
2020-05-11,2020-05-11,economictimes.indiatimes.com,sbi share price : Stock market update : 19 stocks hit 52 - week lows on NSE,positive,0.8885008692741394,9239.2001953125,9239.2001953125,9439.900390625,9219.9501953125,704600,True,2020-05-11
2020-05-11,2020-05-11,articles.economictimes.indiatimes.com,Stock market update : 19 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9239.2001953125,9239.2001953125,9439.900390625,9219.9501953125,704600,True,2020-05-11
2020-05-11,2020-05-11,www.business-standard.com,"Reliance Industries Ltd soars 1 . 84 %, up for fifth straight session",positive,0.17384326457977295,9239.2001953125,9239.2001953125,9439.900390625,9219.9501953125,704600,True,2020-05-11
2020-05-12,2020-05-12,economictimes.indiatimes.com,sbi share price : Stock market update : 40 stocks hit 52 - week lows on NSE,positive,0.8885008692741394,9196.5498046875,9196.5498046875,9240.849609375,9043.9501953125,805500,True,2020-05-12
2020-05-12,2020-05-12,articles.economictimes.indiatimes.com,Stock market update : 40 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9196.5498046875,9196.5498046875,9240.849609375,9043.9501953125,805500,True,2020-05-12
2020-05-12,2020-05-12,www.business-standard.com,Britannia Industries Ltd gains for third straight session,positive,0.14731405675411224,9196.5498046875,9196.5498046875,9240.849609375,9043.9501953125,805500,True,2020-05-12
2020-05-13,2020-05-13,www.business-standard.com,JSW Steel Ltd stays supported,positive,0.4700962007045746,9383.5498046875,9383.5498046875,9584.5,9351.099609375,846400,True,2020-05-13
2020-05-13,2020-05-13,www.business-standard.com,"PVR Ltd spurts 1 . 43 %, up for third straight session",neutral,0.039425481110811234,9383.5498046875,9383.5498046875,9584.5,9351.099609375,846400,True,2020-05-13
2020-05-13,2020-05-13,www.business-standard.com,"Hindalco Industries Ltd spurts 2 . 35 %, up for third straight session",positive,0.32718244194984436,9383.5498046875,9383.5498046875,9584.5,9351.099609375,846400,True,2020-05-13
2020-05-13,2020-05-13,www.business-standard.com,ITC Ltd up for third straight session,positive,0.10146379470825195,9383.5498046875,9383.5498046875,9584.5,9351.099609375,846400,True,2020-05-13
2020-05-13,2020-05-13,www.business-standard.com,Wipro Ltd jumps 1 . 2 % ,positive,0.22774261236190796,9383.5498046875,9383.5498046875,9584.5,9351.099609375,846400,True,2020-05-13
2020-05-13,2020-05-13,www.business-standard.com,Tata Motors Ltd rises for third straight session,positive,0.37806054949760437,9383.5498046875,9383.5498046875,9584.5,9351.099609375,846400,True,2020-05-13
2020-05-13,2020-05-13,www.business-standard.com,Mahindra & Mahindra Ltd rises for third straight session,positive,0.0831521674990654,9383.5498046875,9383.5498046875,9584.5,9351.099609375,846400,True,2020-05-13
2020-05-13,2020-05-13,www.business-standard.com,REC Ltd gains for third consecutive session,positive,0.20477645099163055,9383.5498046875,9383.5498046875,9584.5,9351.099609375,846400,True,2020-05-13
2020-05-14,2020-05-14,economictimes.indiatimes.com,kajaria ceramics share price : Stock market update : 11 stocks hit 52 - week lows on NSE,positive,0.8411936163902283,9142.75,9142.75,9281.099609375,9119.75,602600,True,2020-05-14
2020-05-14,2020-05-14,articles.economictimes.indiatimes.com,Stock market update : 11 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9142.75,9142.75,9281.099609375,9119.75,602600,True,2020-05-14
2020-05-14,2020-05-14,www.business-standard.com,United Spirits Ltd rises for third straight session,positive,0.10998515039682388,9142.75,9142.75,9281.099609375,9119.75,602600,True,2020-05-14
2020-05-14,2020-05-14,www.business-standard.com,United Breweries Ltd up for third straight session,positive,0.10264937579631805,9142.75,9142.75,9281.099609375,9119.75,602600,True,2020-05-14
2020-05-14,2020-05-14,www.business-standard.com,Just Dial Ltd jumps around 2 % ,positive,0.05487925559282303,9142.75,9142.75,9281.099609375,9119.75,602600,True,2020-05-14
2020-05-14,2020-05-14,www.business-standard.com,Bajaj Auto Ltd rises for fifth straight session,neutral,0.04603653773665428,9142.75,9142.75,9281.099609375,9119.75,602600,True,2020-05-14
2020-05-14,2020-05-14,www.business-standard.com,Bajaj Finserv Ltd up for third straight session,neutral,0.03954906761646271,9142.75,9142.75,9281.099609375,9119.75,602600,True,2020-05-14
2020-05-14,2020-05-14,www.business-standard.com,United Breweries Ltd stays in demand,positive,0.10264937579631805,9142.75,9142.75,9281.099609375,9119.75,602600,True,2020-05-14
2020-05-15,2020-05-15,economictimes.indiatimes.com,PVR share price : Stock market update : 16 stocks hit 52 - week lows on NSE,positive,0.8825609683990479,9136.849609375,9136.849609375,9182.400390625,9050.0,575900,True,2020-05-15
2020-05-15,2020-05-15,www.business-standard.com,Biocon Ltd eases for fifth straight session,neutral,0.0417262427508831,9136.849609375,9136.849609375,9182.400390625,9050.0,575900,True,2020-05-15
2020-05-19,2020-05-19,articles.economictimes.indiatimes.com,Stock market update : 43 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,8879.099609375,8879.099609375,9030.349609375,8855.2998046875,762200,True,2020-05-19
2020-05-19,2020-05-19,hindi.business-standard.com,"शुरुआती सत्र में सेंसेक्स 400 अंक बढ़ा , निफ्टी 8 , 900 के पार",positive,0.8640226125717163,8879.099609375,8879.099609375,9030.349609375,8855.2998046875,762200,True,2020-05-19
2020-05-19,2020-05-19,economictimes.indiatimes.com,sbi share price : Stock market update : 43 stocks hit 52 - week lows on NSE,positive,0.8856615424156189,8879.099609375,8879.099609375,9030.349609375,8855.2998046875,762200,True,2020-05-19
2020-05-21,2020-05-21,articles.economictimes.indiatimes.com,Stock market update : 24 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9106.25,9106.25,9178.5498046875,9056.099609375,631500,True,2020-05-21
2020-05-21,2020-05-21,economictimes.indiatimes.com,PNB share price : Stock market update : 24 stocks hit 52 - week lows on NSE,positive,0.8302187919616699,9106.25,9106.25,9178.5498046875,9056.099609375,631500,True,2020-05-21
2020-05-22,2020-05-22,economictimes.indiatimes.com,sbi share price : Stock market update : 31 stocks hit 52 - week lows on NSE,positive,0.8765989542007446,9039.25,9039.25,9149.599609375,8968.5498046875,675800,True,2020-05-22
2020-05-22,2020-05-22,articles.economictimes.indiatimes.com,Stock market update : 31 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9039.25,9039.25,9149.599609375,8968.5498046875,675800,True,2020-05-22
2020-05-26,2020-05-26,hindi.business-standard.com,"शुरुआती कारोबार में सेंसेक्स 400 अंकों से ज्यादा चढ़ा , निफ्टी 9 , 100 के पार",positive,0.7721937894821167,9029.0498046875,9029.0498046875,9161.650390625,8996.650390625,655000,True,2020-05-26
2020-05-26,2020-05-26,economictimes.indiatimes.com,Power Finance Corporation share price : Stock market update : 29 stocks hit 52 - week lows on NSE,positive,0.8893166184425354,9029.0498046875,9029.0498046875,9161.650390625,8996.650390625,655000,True,2020-05-26
2020-05-26,2020-05-26,articles.economictimes.indiatimes.com,Stock market update : 29 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9029.0498046875,9029.0498046875,9161.650390625,8996.650390625,655000,True,2020-05-26
2020-05-27,2020-05-27,hindi.business-standard.com,"शुरुआती कारोबार में सेंसेक्स 400 अंकों से ज्यादा चढ़ा , निफ्टी 9 , 100 के पार",positive,0.7721937894821167,9314.9501953125,9314.9501953125,9334.0,9004.25,763500,True,2020-05-27
2020-05-28,2020-05-28,economictimes.indiatimes.com,Sundaram Multi Pap share price : Stock market update : 8 stocks hit 52 - week lows on NSE,positive,0.8800654411315918,9490.099609375,9490.099609375,9511.25,9336.5,837900,True,2020-05-28
2020-05-28,2020-05-28,articles.economictimes.indiatimes.com,Stock market update : 8 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9490.099609375,9490.099609375,9511.25,9336.5,837900,True,2020-05-28
2020-05-29,2020-05-29,economictimes.indiatimes.com,MMP Industries share price : Stock market update : 11 stocks hit 52 - week lows on NSE,positive,0.7578402757644653,9580.2998046875,9580.2998046875,9598.849609375,9376.900390625,967000,True,2020-05-29
2020-05-29,2020-05-29,articles.economictimes.indiatimes.com,Stock market update : 11 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9580.2998046875,9580.2998046875,9598.849609375,9376.900390625,967000,True,2020-05-29
2020-06-01,2020-06-01,articles.economictimes.indiatimes.com,Stock market update : 12 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9826.150390625,9826.150390625,9931.599609375,9706.9501953125,794200,True,2020-06-01
2020-06-01,2020-06-01,economictimes.indiatimes.com,Coffee Day Enterprises share price : Stock market update : 12 stocks hit 52 - week lows on NSE,positive,0.8604815006256104,9826.150390625,9826.150390625,9931.599609375,9706.9501953125,794200,True,2020-06-01
2020-06-02,2020-06-02,economictimes.indiatimes.com,Krishana Phoschem share price : Stock market update : 4 stocks hit 52 - week lows on NSE,positive,0.8456944823265076,9979.099609375,9979.099609375,9995.599609375,9824.0498046875,770200,True,2020-06-02
2020-06-02,2020-06-02,articles.economictimes.indiatimes.com,Stock market update : 4 stocks hit 52 - week lows on NSE,negative,-0.8023357391357422,9979.099609375,9979.099609375,9995.599609375,9824.0498046875,770200,True,2020-06-02
2020-06-03,2020-06-03,economictimes.indiatimes.com,"Why is Sensex rising ?: Sensex rises 500 points on ease in lockdown measures , firm global cues ; Nifty tops 10 , 100",positive,0.868632435798645,10061.5498046875,10061.5498046875,10176.2001953125,10035.5498046875,794700,True,2020-06-03
2020-06-03,2020-06-03,articles.economictimes.indiatimes.com,"Sensex rises 500 points on ease in lockdown measures , firm global cues ; Nifty tops 10 , 100",negative,-0.8023357391357422,10061.5498046875,10061.5498046875,10176.2001953125,10035.5498046875,794700,True,2020-06-03
