candidate,sentiment_score,sentiment_score_median,sentiment_count,sentiment_label,open,high,low,close,volume,title_sample,return_pct,log_return,next_day_return,next_day_dir,high_low_spread,open_close_gap,ret_mean_3d,ret_std_3d,ret_mean_7d,ret_std_7d,ret_mean_14d,ret_std_14d,sentiment_lag_1,return_lag_1,sentiment_lag_2,return_lag_2,sentiment_lag_3,return_lag_3,sentiment_label_enc,sentiment_label_encoded,price_momentum,volatility_ratio,sentiment_change,volume_ma_ratio
2020-05-21,0.0139415264129638,0.0139415264129638,2,negative,9106.25,9106.25,9178.5498046875,9056.099609375,631500,Stock market update : 24 stocks hit 52 - week lows on NSE; PNB share price : Stock market update : 24 stocks hit 52 - week lows on NSE,0.0226756641916525,0.0224223928995521,-0.0096674957723374,0,-0.0079835478634371,-0.0055072494852436,-0.002162135171972,0.0225997988545166,-0.0026184911495262,0.0228083272060547,-0.001262148006953,0.0232897641346063,0.3157828052838643,-0.0215138337361878,0.4621436055749655,-0.0076482359713807,0.0618258300237357,-0.0247403641324769,0,0,-50.150390625,-8.815658183764256e-07,-0.3018412788709005,0.9236237056104838
2020-05-22,0.0371316075325012,0.0371316075325012,2,negative,9039.25,9039.25,9149.599609375,8968.5498046875,675800,sbi share price : Stock market update : 31 stocks hit 52 - week lows on NSE; Stock market update : 31 stocks hit 52 - week lows on NSE,-0.0096674957723374,-0.00971452938658,0.0031332363146172,1,-0.0123040638428884,-0.0078214669704344,-0.0028352217722909,0.0228733012000332,-0.0037173486856239,0.0229569936475999,-0.0020272009937524,0.0233839379770821,0.0139415264129638,0.0226756641916525,0.3157828052838643,-0.0215138337361878,0.4621436055749655,-0.0076482359713807,0,0,-70.7001953125,-1.371912305873304e-06,0.023190081119537402,1.040332512315271
2020-05-26,0.2863915562629699,0.7721937894821167,3,positive,9029.0498046875,9029.0498046875,9161.650390625,8996.650390625,655000,"शुरुआती कारोबार में सेंसेक्स 400 अंकों से ज्यादा चढ़ा , निफ्टी 9 , 100 के पार; Power Finance Corporation share price : Stock market update : 29 stocks hit 52 - week lows on NSE; Stock market update : 29 stocks hit 52 - week lows on NSE",0.0031332363146172,0.0031283379588526,0.0008447154268569,1,-0.0147388839379239,-0.0035883525690244,0.0053804682446441,0.0162882638001895,-0.0005427377537297,0.0219933166992462,-0.0028242994286617,0.022971403351052,0.0371316075325012,-0.0096674957723374,0.0139415264129638,0.0226756641916525,0.3157828052838643,-0.0215138337361878,2,2,-32.3994140625,-1.6382634978550038e-06,0.24925994873046872,0.9923039631559811
2020-05-27,0.7721937894821167,0.7721937894821167,1,positive,9314.9501953125,9314.9501953125,9334.0,9004.25,763500,"शुरुआती कारोबार में सेंसेक्स 400 अंकों से ज्यादा चढ़ा , निफ्टी 9 , 100 के पार",0.0008447154268569,0.0008443588555674,0.0368992420245994,1,-0.0021156459102645,-0.0333550033867976,-0.0018965146769544,0.0068264516662781,-0.0052737590970366,0.0161085658518024,-0.0053431924015197,0.0201317302066147,0.2863915562629699,0.0031332363146172,0.0371316075325012,-0.0096674957723374,0.0139415264129638,0.0226756641916525,2,2,-310.7001953125,-2.349608140894022e-07,0.4858022332191468,1.094466743119266
2020-05-28,0.0388648509979248,0.0388648509979248,2,negative,9490.099609375,9490.099609375,9511.25,9336.5,837900,Sundaram Multi Pap share price : Stock market update : 8 stocks hit 52 - week lows on NSE; Stock market update : 8 stocks hit 52 - week lows on NSE,0.0368992420245994,0.0362347615803811,0.0043271451427193,1,-0.0022653446821614,-0.0161852473311516,0.0136257312553578,0.020187906271031,0.0035318989254028,0.0200572155858922,0.0007022328262008,0.0191035192108338,0.7721937894821167,0.0008447154268569,0.2863915562629699,0.0031332363146172,0.0371316075325012,-0.0096674957723374,0,0,-153.599609375,-2.4263317968847e-07,-0.7333289384841919,1.1756040070713023
2020-05-29,-0.0222477316856384,-0.0222477316856384,2,negative,9580.2998046875,9580.2998046875,9598.849609375,9376.900390625,967000,MMP Industries share price : Stock market update : 11 stocks hit 52 - week lows on NSE; Stock market update : 11 stocks hit 52 - week lows on NSE,0.0043271451427193,0.004317809970252,0.0351981775360952,1,-0.0019782448266216,-0.0212310071927999,0.0140237008647252,0.0198871721644709,0.0052426676559886,0.0194460847603606,0.0015986568413978,0.018946304033011,0.0388648509979248,0.0368992420245994,0.7721937894821167,0.0008447154268569,0.2863915562629699,0.0031332363146172,0,0,-203.3994140625,-2.1097001612595178e-07,-0.0611125826835632,1.2399979482970866
2020-06-01,0.029072880744934,0.029072880744934,2,negative,9826.150390625,9826.150390625,9931.599609375,9706.9501953125,794200,Stock market update : 12 stocks hit 52 - week lows on NSE; Coffee Day Enterprises share price : Stock market update : 12 stocks hit 52 - week lows on NSE,0.0351981775360952,0.0345928842684509,0.0120634810129702,1,-0.0108632697838422,-0.0121309150149205,0.025474854901138,0.0183341928133815,0.013344383552029,0.0182156474733918,0.0042282204131945,0.0209179768682759,-0.0222477316856384,0.0043271451427193,0.0388648509979248,0.0368992420245994,0.7721937894821167,0.0008447154268569,0,0,-119.2001953125,-1.119122851695282e-06,0.0513206124305724,0.9884010354440462
2020-06-02,0.0216793715953826,0.0216793715953826,2,negative,9979.099609375,9979.099609375,9995.599609375,9824.0498046875,770200,Krishana Phoschem share price : Stock market update : 4 stocks hit 52 - week lows on NSE; Stock market update : 4 stocks hit 52 - week lows on NSE,0.0120634810129702,0.0119912971716239,0.0215287996503319,1,-0.0016795517457705,-0.0155374543552843,0.0171962678972616,0.0160628231067232,0.0118283573836458,0.0177451328669108,0.0046049331170598,0.0210149163074306,0.029072880744934,0.0351981775360952,-0.0222477316856384,0.0043271451427193,0.0388648509979248,0.0368992420245994,0,0,-155.0498046875,-1.7096327677096157e-07,-0.0073935091495513985,0.9318137824235385
2020-06-03,0.0331483483314514,0.0331483483314514,2,negative,10061.5498046875,10061.5498046875,10176.2001953125,10035.5498046875,794700,"Why is Sensex rising ?: Sensex rises 500 points on ease in lockdown measures , firm global cues ; Nifty tops 10 , 100; Sensex rises 500 points on ease in lockdown measures , firm global cues ; Nifty tops 10 , 100",0.0215287996503319,0.0213003283684014,-0.0090976385414235,0,-0.0114244254531473,-0.0025840949460774,0.0229301527331324,0.0116308378310112,0.0162849710154557,0.0151785785709608,0.0062838111649158,0.0213843969099135,0.0216793715953826,0.0120634810129702,0.029072880744934,0.0351981775360952,-0.0222477316856384,0.0043271451427193,0,0,-26.0,-1.1383955712930716e-06,0.011468976736068802,0.954250720461095
2020-06-04,0.029072880744934,0.029072880744934,2,negative,10029.099609375,10029.099609375,10123.849609375,9944.25,775100,NSE glitch : Traders left in the lurch as tech glitch strikes NSE again; Traders left in the lurch as tech glitch strikes NSE again,-0.0090976385414235,-0.0091392747749253,0.0097041003595041,1,-0.0095281192649018,-0.0084603416737115,0.0081648807072928,0.0156810073763112,0.0145377031788785,0.0174750947190354,0.0069974827125743,0.0206257464848822,0.0331483483314514,0.0215287996503319,0.0216793715953826,0.0120634810129702,0.029072880744934,0.0351981775360952,0,0,-84.849609375,-9.581536329941223e-07,-0.004075467586517403,0.9449673266361065
2020-06-05,0.0434904396533966,0.0434904396533966,2,negative,10142.150390625,10142.150390625,10177.7998046875,10040.75,987100,Stock market update : 2 stocks hit 52 - week lows on NSE; Supreme Infrastructure share price : Stock market update : 2 stocks hit 52 - week lows on NSE,0.0097041003595041,0.009657317988006,0.0079177352289421,1,-0.0035504732278465,-0.0099979182638358,0.0073784204894708,0.0154451050246272,0.0158033295978281,0.0166178956933362,0.0052647852503957,0.0191526156959101,0.029072880744934,-0.0090976385414235,0.0331483483314514,0.0215287996503319,0.0216793715953826,0.0120634810129702,0,0,-101.400390625,-3.536063767991933e-07,0.0144175589084626,1.1975590226384878
2020-06-08,-0.0276647806167602,-0.0276647806167602,2,negative,10167.4501953125,10167.4501953125,10328.5,10120.25,936500,Coffee Day Enterprises share price : Share market update : 3 stocks hit 52 - week lows on NSE; Share market update : 3 stocks hit 52 - week lows on NSE,0.0079177352289421,0.007886554442697,-0.0569057474494206,0,-0.0159136191978953,-0.004642284388495,0.0028413990156742,0.0103780170763623,0.0116631143413056,0.0138689229603925,0.0075975066333542,0.0170953026641618,0.0434904396533966,0.0097041003595041,0.029072880744934,-0.0090976385414235,0.0331483483314514,0.0215287996503319,0,0,-47.2001953125,-1.5724531704152862e-06,-0.0711552202701568,1.0982503049066517
2020-06-12,0.0154042243957519,0.0154042243957519,2,negative,9972.900390625,9972.900390625,9996.0498046875,9544.349609375,796300,Rajesh Exports share price : Stock market update : 2 stocks hit 52 - week lows on NSE; Stock market update : 2 stocks hit 52 - week lows on NSE,-0.0569057474494206,-0.0585890516608355,0.1927004217768735,1,-0.0024254574706443,-0.0429715292908027,-0.0130946372869914,0.0379520461285463,0.0029155582567142,0.0296263293527605,0.0040791129563514,0.0241058110678395,-0.0276647806167602,0.0079177352289421,0.0434904396533966,0.0097041003595041,0.029072880744934,-0.0090976385414235,0,0,-428.55078125,-2.541249608314723e-07,0.043069005012512096,0.9281534839266149
2020-09-18,0.3133523026481271,0.168686419725418,4,positive,11504.9501953125,11504.9501953125,11584.099609375,11446.099609375,764200,"Exide Industries Ltd spurts 0 . 51 %, up for five straight sessions; Nifty Sept futures trade at premium; MindTree share price : Share market update : 55 stocks hit 52 - week highs on NSE",-0.0045571501174066,-0.0045675655812707,-0.0198844686960948,0,-0.0069149681344439,-0.0051152403911733,0.0001230528779564,0.0057282573919048,0.0213197355820074,0.0788933361337212,0.0185615325899177,0.0548483119675287,0.5149303823709488,-0.0015846484468274,0.2995953888577573,0.0065109571981034,0.4305202091733615,0.0051565808837878,2,2,-58.8505859375,-6.041331432045334e-07,-0.2015780797228217,0.8971168294515401
2020-09-22,0.0835011388090523,0.0386404246091842,11,neutral,11153.650390625,11153.650390625,11302.2001953125,11084.650390625,672200," - The Hindu BusinessLine; NSE , Singapore SGX finalise derivatives tie - up; Nifty Sept futures trade at premium",-0.0119311502763292,-0.0120028977070903,-0.0054354443195572,0,-0.0134013973785892,-0.0061863154737212,-0.0121242563632769,0.0076654837534078,0.0237729346174438,0.075063741436739,0.013344246437079,0.0558819590652991,0.2667441893368959,-0.0198844686960948,0.3133523026481271,-0.0045571501174066,0.5149303823709488,-0.0015846484468274,1,1,-69.0,-1.209004966897614e-06,-0.18324305052784362,0.8086519259918677
2020-09-23,0.7069073915481567,0.7069073915481567,1,positive,11131.849609375,11131.849609375,11259.5498046875,11024.400390625,714900,Infosys share price : Share market update : 26 stocks hit 52 - week highs on NSE,-0.0054354443195572,-0.0054502700945539,-0.0212438034735803,0,-0.0115834141348036,-0.0096524137964915,-0.0124170210973271,0.0072367554331665,-0.0045321891106177,0.0092715060642065,0.0104418448759609,0.0557145616441599,0.0835011388090523,-0.0119311502763292,0.2667441893368959,-0.0198844686960948,0.3133523026481271,-0.0045571501174066,2,2,-107.44921875,-1.050706952248757e-06,0.6234062527391044,0.9202904147678999
2020-09-24,0.8893166184425354,0.8893166184425354,1,positive,10805.5498046875,10805.5498046875,11015.2998046875,10790.2001953125,706100,TCS Share Price : Stock market update : Nifty IT index sheds nearly 4 %; TCS tanks 6 % ,-0.0212438034735803,-0.0214727006356892,0.0286972816497899,1,-0.0194389349783445,-0.0014205301583396,-0.0128701326898222,0.0079458996196328,-0.0083036725902417,0.0100133421438935,0.0080627531269216,0.0563475277264479,0.7069073915481567,-0.0054354443195572,0.0835011388090523,-0.0119311502763292,0.2667441893368959,-0.0198844686960948,2,2,-15.349609375,-1.8015360814889423e-06,0.18240922689437866,0.9662807564934176
2020-09-28,0.9012556374073027,0.9012556374073027,2,positive,11227.5498046875,11227.5498046875,11239.349609375,11099.849609375,472800,Indiabulls Ventures share price : Share market update : 33 stocks hit 52 - week highs on NSE; Why did Sensex rise : Investors richer by Rs 2 . 81 lakh crore as Sensex ends 593 points higher,0.0286972816497899,0.0282932266411876,0.0073109450560897,1,-0.0010630598704268,-0.0113738257708894,0.0006726779522174,0.0255246912633657,-0.0051341976685722,0.0167375848780402,0.0085747875554543,0.0565116388966999,0.8893166184425354,-0.0212438034735803,0.7069073915481567,-0.0054354443195572,0.0835011388090523,-0.0119311502763292,2,2,-127.7001953125,-9.577245709067384e-08,0.011939018964767345,0.7098672752387244
2020-09-29,0.8708431720733643,0.8708431720733643,2,positive,11222.400390625,11222.400390625,11305.400390625,11181.0,498300,"Bank of Baroda share price : Stock market update : Nifty Bank index slips nearly 2 %; Bank of Baroda dips over 5 % ; sensex today : Sensex , Nifty take a breather after 2 - day rally , end flat",0.0073109450560897,0.007284349643682,0.0003174854384671,1,-0.0074233073964761,-0.0036890851496962,0.0049214744107664,0.0250561404310116,-0.0038633985967269,0.017377467455924,0.009746829240991,0.0562866293796723,0.9012556374073027,0.0286972816497899,0.8893166184425354,-0.0212438034735803,0.7069073915481567,-0.0054354443195572,2,2,-41.400390625,-6.639215988262319e-07,-0.030412465333938488,0.8130731325261887
2020-09-30,0.7996125817298889,0.7996125817298889,2,positive,11247.5498046875,11247.5498046875,11295.400390625,11184.5498046875,499300,"शुरुआती कारोबार में सेंसेक्स में 200 अंकों से अधिक का उछाल , निफ्टी 11 , 300 के पार; sensex today : Sensex ends volatile session 95 points higher on gains in HDFC twins",0.0003174854384671,0.0003174350506299,0.014528971021426,1,-0.0042782755473488,-0.00560121991847,0.0121085707147822,0.0147856727009548,-0.0031670220887449,0.0174425828054382,0.0090763567466312,0.0563430547502658,0.8708431720733643,0.0073109450560897,0.9012556374073027,0.0286972816497899,0.8893166184425354,-0.0212438034735803,2,2,-63.0,-3.8251656276372904e-07,-0.07123059034347534,0.8634225634640659
2020-10-01,0.8469362258911133,0.8469362258911133,1,positive,11416.9501953125,11416.9501953125,11428.599609375,11347.0498046875,447700,Adani Green share price : Share market update : 37 stocks hit 52 - week highs on NSE,0.014528971021426,0.0144244368217037,0.0092755387357621,1,-0.0010266469490323,-0.0061225099023116,0.0073858005053276,0.0071060384971073,0.0017491835851865,0.0167826982983183,0.0095485878746657,0.0563602998633731,0.7996125817298889,0.0003174854384671,0.8708431720733643,0.0073109450560897,0.9012556374073027,0.0286972816497899,2,2,-69.900390625,-9.047699328932082e-08,0.047323644161224365,0.8530218733328252
2020-10-05,0.1584023237228393,0.4636262655258178,3,positive,11503.349609375,11503.349609375,11578.0498046875,11452.2998046875,530600,"Sensex surges nearly 400 points to 39 , 106 , TCS up over 5 per cent; TCS Share Price : Share market update : 52 stocks hit 52 - week highs on NSE; सेंसेक्स , निफ्टी में कारोबार की शुरुआत मजबूती के साथ",0.0092755387357621,0.0092327850983424,0.0097796950752335,1,-0.0065227243947914,-0.004437820845321,0.0080406650652184,0.0071857682508771,0.0047787105869139,0.0157860804896009,0.0142758226021788,0.0530350577862355,0.8469362258911133,0.014528971021426,0.7996125817298889,0.0003174854384671,0.8708431720733643,0.0073109450560897,2,2,-51.0498046875,-5.695558539361332e-07,-0.6885339021682739,1.0834320251562053
2020-10-06,0.8412151535352071,0.8294246196746826,3,positive,11662.400390625,11662.400390625,11680.2998046875,11564.2998046875,561400,NSE 52 week high stocks : Terrific Tuesday ! 56 stocks hit 52 - week highs on NSE; Nifty : Terrific Tuesday ! But 8 stocks hit 52 - week lows on NSE; GIFT Singapore connection - The Hindu BusinessLine,0.0097796950752335,0.009732183372849,0.005625053465073,1,-0.0015478165011983,-0.008411697648141,0.0111947349441405,0.0028985153213258,0.0069523019290268,0.0151811912877219,0.0012100564092045,0.0134742025087743,0.1584023237228393,0.0092755387357621,0.8469362258911133,0.014528971021426,0.7996125817298889,0.0003174854384671,2,2,-98.1005859375,-1.33844376861529e-07,0.6828128298123679,1.1062940921451938
2020-10-07,0.8604815006256104,0.8604815006256104,1,positive,11738.849609375,11738.849609375,11763.0498046875,11629.349609375,513400,Realty stocks : Stock market update : Nifty Realty index drops 2 %; Brigade Enterprises dips 4 % ,0.005625053465073,0.0056092919305233,0.0139131410340922,1,-0.0020809586198174,-0.0093280009237489,0.0082267624253562,0.0022672032416989,0.0107907100631202,0.0090038788222024,0.0012435187364392,0.0134853344831995,0.8412151535352071,0.0097796950752335,0.1584023237228393,0.0092755387357621,0.8469362258911133,0.014528971021426,2,2,-109.5,-1.789402408316829e-07,0.019266347090403202,1.005720106566369
2020-10-08,0.7407936453819275,0.7407936453819275,2,positive,11834.599609375,11834.599609375,11905.7001953125,11791.150390625,608800,"Wipro share price : Stock market update : Nifty IT index surges 1100 pts ! Wipro soars 9 % ; IT stocks drive Sensex above 40k , Wipro top Nifty gainer",0.0139131410340922,0.0138172417702951,0.0082901156173633,1,-0.0060299956816793,-0.0036713720940403,0.0097726298581329,0.0041440483015888,0.0086786899751634,0.0049040607372167,0.0017722461532955,0.0138479792563283,0.8604815006256104,0.005625053465073,0.8412151535352071,0.0097796950752335,0.1584023237228393,0.0092755387357621,2,2,-43.44921875,-5.114001163511302e-07,-0.11968785524368286,1.1435440850520304
2020-10-13,0.889869749546051,0.889869749546051,1,positive,11934.5,11934.5,11988.2001953125,11888.900390625,458300,HCL Share Price : Stock market update : Nifty IT index up nearly 1 %; HCL climbs over 3 % ,0.0082901156173633,0.008255941351392,-0.0056144805496591,0,-0.0045168344883135,-0.003820822772215,0.0092761033721762,0.0042311024305035,0.0088185714839167,0.0048724081366116,0.0024775864435949,0.0139151652062685,0.7407936453819275,0.0139131410340922,0.8604815006256104,0.005625053465073,0.8412151535352071,0.0097796950752335,2,2,-45.599609375,-3.799202903470579e-07,0.14907610416412354,0.8574368568755847
2020-10-14,0.764645536740621,0.7334571480751038,3,positive,11971.0498046875,11971.0498046875,11997.2001953125,11822.150390625,569200,"SBI Card Share Price : Share market update : 27 stocks hit 52 - week highs on NSE; शुरुआती कारोबार में सेंसेक्स 200 अंक गिरा , निफ्टी 11 , 900 से नीचे आया; Wipro share price : Stock market update : Nifty IT index slides 1 %; Wipro dips 6 % ",-0.0056144805496591,-0.0056303009890687,-0.0136058653140679,0,-0.0022119825717779,-0.0124382920873151,0.0055295920339321,0.0100522320417187,0.0079711477713273,0.0067510468905382,0.0024020628412911,0.0139590827108491,0.889869749546051,0.0082901156173633,0.7407936453819275,0.0139131410340922,0.8604815006256104,0.005625053465073,2,2,-148.8994140625,-1.8710492581214403e-07,-0.12522421280543006,1.049758400649183
2020-10-15,0.7233677059412003,0.7819602489471436,4,positive,11680.349609375,11680.349609375,12025.4501953125,11661.2998046875,608900,"Sensex Crash Today : Rs 3 . 28 lakh crore lost ! Here what led to 1 , 066 - point crash in Sensex; 52 - week high : Stock market update : 30 stocks hit 52 - week highs on NSE; MindTree share price : Stock market update : Nifty IT index slips nearly 3 %; Mindtree dips 5 % ",-0.0136058653140679,-0.0136992733318262,0.0005616702080557,1,-0.0295936638039937,-0.0016309276112942,-0.0036434100821212,0.0110802677913667,0.0039518854376853,0.0098568162935674,0.0028505345114359,0.0132719379252257,0.764645536740621,-0.0056144805496591,0.889869749546051,0.0082901156173633,0.7407936453819275,0.0139131410340922,2,2,-19.0498046875,-2.537767170011178e-06,-0.04127783079942071,1.1036395272964548
2020-10-16,0.8870812058448792,0.8870812058448792,2,positive,11762.4501953125,11762.4501953125,11789.75,11667.849609375,555800,52 - week low : Stock market update : 14 stocks hit 52 - week lows on NSE; Bank stocks : Stock market update : Nifty Bank index jumps over 2 %; Federal Bank climbs 3 % ,0.0005616702080557,0.0005615125303835,0.0130744555644106,1,-0.0023397460201719,-0.0080425918381528,-0.0062195585518904,0.00710312292124,0.0027070470765844,0.0096198222585713,0.0037428788317491,0.0126048500098301,0.7233677059412003,-0.0136058653140679,0.764645536740621,-0.0056144805496591,0.889869749546051,0.0082901156173633,2,2,-94.6005859375,-2.0052932618294443e-07,0.1637134999036789,0.9921456622634773
2020-10-19,0.6190268695354462,0.6190268695354462,2,positive,11873.0498046875,11873.0498046875,11898.25,11820.400390625,541400,Bank of Baroda share price : Stock market update : Nifty Bank index jumps over 2 %; Bank of Baroda leaps over 6 % ; 52 - week high : Stock market update : 30 stocks hit 52 - week highs on NSE,0.0130744555644106,0.012989722629133,-0.0037774008620227,0,-0.0021319240025478,-0.0044343631104549,1.0086819466163336e-05,0.0133487101893992,0.0031777271464668,0.0100925377768461,0.0050650145377468,0.0125386580005468,0.8870812058448792,0.0005616702080557,0.7233677059412003,-0.0136058653140679,0.764645536740621,-0.0056144805496591,2,2,-52.6494140625,-1.8035971135450472e-07,-0.268054336309433,0.9902692420251683
2020-10-21,0.8373721539974213,0.8373721539974213,2,positive,11937.650390625,11937.650390625,12018.650390625,11775.75,623700,Realty stocks : Stock market update : Nifty Realty index jumps over 3 %; Oberoi Realty climbs over 3 % ; 52 - week low : Stock market update : 7 stocks hit 52 - week lows on NSE,-0.0037774008620227,-0.0037845532579845,0.0040507139938008,1,-0.0068785427679765,-0.013562165529001,0.0032862416368145,0.0087500704772639,0.0018345193854531,0.0103353024672914,0.0063126147242866,0.0104073812404886,0.6190268695354462,0.0130744555644106,0.8870812058448792,0.0005616702080557,0.7233677059412003,-0.0136058653140679,2,2,-161.900390625,-5.841277853195338e-07,0.2183452844619751,1.0757157640565713
2020-10-22,0.431806743144989,0.431806743144989,1,positive,11896.4501953125,11896.4501953125,11939.5498046875,11823.4501953125,544900,pharma stocks : Stock market update : Nifty Pharma index fall 1 %; Aurobindo Pharma dips over 4 % ,0.0040507139938008,0.0040425319398688,-0.011722516156278,0,-0.0036452650168127,-0.006136284252992,0.0044492562320629,0.0084329943194004,0.0004256012368401,0.0090003141399532,0.0045521456060017,0.0081746792739821,0.8373721539974213,-0.0037774008620227,0.6190268695354462,0.0130744555644106,0.8870812058448792,0.0005616702080557,2,2,-73.0,-3.083080620797045e-07,-0.40556541085243225,0.9477510696768359
2020-10-28,0.8331441879272461,0.8331441879272461,1,positive,11729.599609375,11729.599609375,11929.400390625,11684.849609375,704000,52 - week low : Stock market update : 7 stocks hit 52 - week lows on NSE,-0.011722516156278,-0.011791766573561,-0.0067094927776903,0,-0.0170991316045433,-0.0038151344879865,-0.0038164010081666,0.0078866873971514,-0.0024333461593943,0.0092605348654161,0.0031926126622612,0.0091991094031363,0.431806743144989,0.0040507139938008,0.8373721539974213,-0.0037774008620227,0.6190268695354462,0.0130744555644106,2,2,-44.75,-1.4633591510518295e-06,0.4013374447822571,1.185265001010169
2020-10-29,0.8825609683990479,0.8825609683990479,1,positive,11670.7998046875,11670.7998046875,11744.150390625,11606.4501953125,555000,52 - week low : Stock market update : 7 stocks hit 52 - week lows on NSE,-0.0067094927776903,-0.0067321026147994,-0.0061172881290332,0,-0.0063198122339872,-0.0055137274610052,-0.0047937649800558,0.0080592311722527,-0.0025897764776845,0.0093321983542857,0.0026906856468213,0.0095529507520679,0.8331441879272461,-0.011722516156278,0.431806743144989,0.0040507139938008,0.8373721539974213,-0.0037774008620227,2,2,-64.349609375,-5.445086247420924e-07,0.04941678047180176,0.9346581340518694
2020-10-30,0.8415285348892212,0.8415285348892212,1,positive,11642.400390625,11642.400390625,11748.9501953125,11535.4501953125,553700,52 - week low : Stock market update : 10 stocks hit 52 - week lows on NSE,-0.0061172881290332,-0.0061360753933183,0.0019028468712403,1,-0.0092367270356554,-0.0091862667254272,-0.0081830990210005,0.003079493761902,-0.0015199797369653,0.0082220985406863,0.00121595285036,0.0091708273717042,0.8825609683990479,-0.0067094927776903,0.8331441879272461,-0.011722516156278,0.431806743144989,0.0040507139938008,2,2,-106.9501953125,-8.007253188444089e-07,-0.04103243350982666,0.9286217421930031
2020-11-02,0.8604815006256104,0.8604815006256104,1,positive,11669.150390625,11669.150390625,11725.650390625,11557.400390625,568400,52 - week low : Stock market update : 11 stocks hit 52 - week lows on NSE,0.0019028468712403,0.0019010387514859,0.017218404941774,1,-0.0048886426090966,-0.009576532674545,-0.0036413113451611,0.0048105035425452,-0.001328383070796,0.0082940032251758,0.0006893320028941,0.0088794718154367,0.8415285348892212,-0.0061172881290332,0.8825609683990479,-0.0067094927776903,0.8331441879272461,-0.011722516156278,2,2,-111.75,-4.2298808069867627e-07,0.01895296573638916,0.9712918660287081
2020-11-04,0.7370415925979614,0.7370415925979614,1,positive,11908.5,11908.5,11929.650390625,11756.400390625,667300,52 - week low : Stock market update : 12 stocks hit 52 - week lows on NSE,0.017218404941774,0.0170718481317624,0.0738703335965431,1,-0.0017990532750029,-0.0127723566675064,0.004334654561327,0.0118563868549783,-0.0007363903026013,0.0095466515400567,0.0012206684219327,0.0096540479765817,0.8604815006256104,0.0019028468712403,0.8415285348892212,-0.0061172881290332,0.8825609683990479,-0.0067094927776903,2,2,-152.099609375,-1.5302756075214427e-07,-0.12343990802764893,1.0945085946726152
2020-11-12,0.8523911833763123,0.8523911833763123,1,positive,12690.7998046875,12690.7998046875,12741.150390625,12624.849609375,622000,52 - week low : Stock market update : 10 stocks hit 52 - week lows on NSE,0.0738703335965431,0.0712692565787183,-0.0013583856119573,0,-0.0039882127308756,-0.0051966933784693,0.0309971951365191,0.0379106987644947,0.0103561431914795,0.0295590841769585,0.0060953312884663,0.0217282355470507,0.7370415925979614,0.017218404941774,0.8604815006256104,0.0019028468712403,0.8415285348892212,-0.0061172881290332,2,2,-65.9501953125,-3.159018011520724e-07,0.11534959077835083,1.0484088457389429
2020-11-13,0.8659282922744751,0.8659282922744751,1,positive,12719.9501953125,12719.9501953125,12735.9501953125,12607.7001953125,513900,52 - week low : Stock market update : 6 stocks hit 52 - week lows on NSE,-0.0013583856119573,-0.0013593090540477,0.0150225188677088,1,-0.0012690657100133,-0.0088247200874548,0.0299101176421199,0.0391873669297765,0.0095834146763712,0.029820934275819,0.0050045079566056,0.0216888700075899,0.8523911833763123,0.0738703335965431,0.7370415925979614,0.017218404941774,0.8604815006256104,0.0019028468712403,2,2,-112.25,-1.0065798602072838e-07,0.013537108898162842,0.8783714490821454
2020-11-17,0.8368602395057678,0.8548715710639954,4,positive,12874.2001953125,12874.2001953125,12934.0498046875,12797.099609375,707700,52 - week low : Stock market update : 8 stocks hit 52 - week lows on NSE; Metal stocks : Stock market update : Nifty Metal index gains over 2 %; Tata Steel leaps nearly 7 % ; Realty stocks : Stock market update : Nifty Realty index rises nearly 2 %; Brigade Enterprises soars 7 % ,0.0150225188677088,0.0149107983242037,0.001738675221665,1,-0.0046768104650177,-0.0059887670509871,0.0291781556174315,0.0395616807944307,0.0134041339655122,0.0283113187643211,0.0054853939030589,0.021841421261668,0.8659282922744751,-0.0013583856119573,0.8523911833763123,0.0738703335965431,0.7370415925979614,0.017218404941774,2,2,-77.1005859375,-3.654586279528156e-07,-0.029068052768707275,1.149124801091157
2020-11-18,0.8230538566907247,0.8092859387397766,6,positive,12938.25,12938.25,12948.849609375,12819.349609375,731300,Stock market update : 69 stocks hit 52 - weeks highs on NSE; Auto stocks : Stock market update : Nifty Auto index gains 1 %; Mahindra & Mahindra leaps 6 % ; IT stocks : Stock market update : Nifty IT index falls over 1 %; TCS slips 2 % ,0.001738675221665,0.0017371654756205,-0.0057412904412229,0,-0.0008268445512437,-0.0091898356133943,0.0051342694924721,0.0087023590613086,0.0146110151082772,0.0274788210365128,0.0060106193152963,0.0216414639402903,0.8368602395057678,0.0150225188677088,0.8659282922744751,-0.0013583856119573,0.8523911833763123,0.0738703335965431,2,2,-118.900390625,-6.449972708748149e-08,-0.013806382815043095,1.127783603725865
